station_name,diesel_price,x_coord,y_coord,traffic_delay
Exit_73_Station_75,3.53,29.387476388084163,117.60214951632658,17.558196943687573
Exit_73_Station_76,3.6,28.736980298855546,117.11216263746742,17.558196943687573
Exit_73_Station_77,3.53,29.116081095165267,117.26918305182662,17.558196943687573
Exit_73_Station_78,3.62,29.524525279503372,117.2673587083376,17.558196943687573
Exit_73_Station_79,3.6,29.062014495469892,117.29152447712372,17.558196943687573
Exit_73_Station_80,3.62,28.891580620994837,117.45039598289416,17.558196943687573
Exit_73_Station_81,3.54,28.859290164732162,117.94375266767864,17.558196943687573
Exit_73_Station_82,3.56,28.98624398520192,117.06913259003964,17.558196943687573
Exit_73_Station_83,3.52,29.281132880932304,117.59606458275508,17.558196943687573
Exit_73_Station_84,3.59,28.879612557152583,117.63853784933669,17.558196943687573
Exit_73_Station_85,3.61,29.241415483693363,117.97204264675337,17.558196943687573
Exit_73_Station_86,3.6,29.214139310984475,117.51387862353369,17.558196943687573
Exit_73_Station_87,3.56,29.483314675036986,117.12261273727809,17.558196943687573
Exit_73_Station_88,3.52,29.568090266229483,117.6414422391024,17.558196943687573
Exit_73_Station_89,3.59,29.43790598557615,117.42041905102458,17.558196943687573
Exit_73_Station_90,3.58,29.393513062927354,117.07087346211338,17.558196943687573
Exit_73_Station_91,3.57,29.14544680522313,117.15638021842935,17.558196943687573
Exit_73_Station_92,3.58,29.25220429649524,117.19104140856145,17.558196943687573
Exit_73_Station_93,3.56,28.909176568002028,117.69427229185473,17.558196943687573
Exit_73_Station_94,3.57,28.88379643855409,117.68776916956928,17.558196943687573
Exit_73_Station_95,3.61,29.500483108567778,118.02190815859362,17.558196943687573
Exit_73_Station_96,3.57,29.363816808369158,118.0467548067447,17.558196943687573
Exit_73_Station_97,3.6,28.738718709494314,117.86296815984716,17.558196943687573
Exit_73_Station_98,3.57,29.245013024792577,117.92479195585928,17.558196943687573
Exit_73_Station_99,3.56,29.509042217375377,117.36674922918134,17.558196943687573
Exit_74_Station_0,3.45,60.4520575832235,27.85059687623867,25.13286497358595
Exit_74_Station_1,3.46,59.92835398141916,27.534595757241323,25.13286497358595
Exit_74_Station_2,3.46,60.106160849302995,27.888157131709487,25.13286497358595
Exit_74_Station_3,3.48,59.872613109555886,27.149611706848077,25.13286497358595
Exit_74_Station_4,3.44,60.48787768386381,27.828051135676727,25.13286497358595
Exit_74_Station_5,3.5,60.59676888718277,27.32099710701077,25.13286497358595
Exit_74_Station_6,3.5,60.057740146549264,27.388435257740884,25.13286497358595
Exit_74_Station_7,3.42,60.204952598815346,27.34728396850631,25.13286497358595
Exit_74_Station_8,3.49,60.479138374032196,27.68984857738433,25.13286497358595
Exit_74_Station_9,3.47,60.231645691650094,27.11143009095233,25.13286497358595
Exit_74_Station_10,3.49,60.59051448534904,27.337257772195763,25.13286497358595
Exit_74_Station_11,3.5,60.29569787224672,27.576467863658266,25.13286497358595
Exit_74_Station_12,3.43,59.65531770356959,27.234825717246967,25.13286497358595
Exit_74_Station_13,3.47,60.603006278926046,27.239708261139988,25.13286497358595
Exit_74_Station_14,3.51,59.87292293371537,27.824942104305237,25.13286497358595
Exit_74_Station_15,3.44,60.37836078046755,27.658702916754503,25.13286497358595
Exit_74_Station_16,3.49,60.09263124067125,27.47835237900087,25.13286497358595
Exit_74_Station_17,3.45,60.467260169904826,27.180444829749394,25.13286497358595
Exit_74_Station_18,3.47,60.593886705973006,27.318689887648805,25.13286497358595
Exit_74_Station_19,3.49,59.73982303906127,27.121541443071404,25.13286497358595
Exit_74_Station_20,3.45,59.77047635044575,27.92842868038094,25.13286497358595
Exit_74_Station_21,3.45,59.872359618413974,27.2689963700424,25.13286497358595
Exit_74_Station_22,3.46,60.533419001303514,27.857624866266406,25.13286497358595
Exit_74_Station_23,3.47,59.727744856933086,27.8785166874084,25.13286497358595
Exit_74_Station_24,3.47,59.81811464935168,27.180575604870263,25.13286497358595
Exit_74_Station_25,3.42,60.148592749454004,27.256042000215086,25.13286497358595
Exit_74_Station_26,3.44,60.426750292831215,27.10418684643684,25.13286497358595
Exit_74_Station_27,3.48,60.38246369135408,27.364361248183826,25.13286497358595
Exit_74_Station_28,3.47,60.390421921477035,27.440467711341352,25.13286497358595
Exit_74_Station_29,3.45,60.489703132872755,27.43885617668865,25.13286497358595
Exit_74_Station_30,3.47,60.4688953897855,27.08019103091531,25.13286497358595
Exit_74_Station_31,3.45,60.61020476019166,27.074304940515095,25.13286497358595
Exit_74_Station_32,3.44,60.32495844473373,27.914125782227963,25.13286497358595
Exit_74_Station_33,3.48,60.111198641336074,27.26642207738795,25.13286497358595
Exit_74_Station_34,3.46,60.13640797780534,28.001950608599095,25.13286497358595
Exit_74_Station_35,3.43,60.336259058951875,27.3342636194044,25.13286497358595
Exit_74_Station_36,3.52,60.07461044748233,27.946261580246,25.13286497358595
Exit_74_Station_37,3.51,59.648582936359475,27.4965335215844,25.13286497358595
Exit_74_Station_38,3.46,60.35365621456363,27.32555939874386,25.13286497358595
Exit_74_Station_39,3.52,60.18613159998532,27.26518146916925,25.13286497358595
Exit_74_Station_40,3.46,60.18393691347983,27.7956216424131,25.13286497358595
Exit_74_Station_41,3.51,60.48063417767395,27.930817655026907,25.13286497358595
Exit_74_Station_42,3.45,59.82866892764478,27.251491007064942,25.13286497358595
Exit_74_Station_43,3.49,59.75506126458892,27.653328968891994,25.13286497358595
Exit_74_Station_44,3.49,60.057432232064464,27.094268718088152,25.13286497358595
Exit_74_Station_45,3.48,60.28123732343168,27.990611908415495,25.13286497358595
Exit_74_Station_46,3.49,59.9250651863269,27.093647838595796,25.13286497358595
Exit_74_Station_47,3.51,60.2716592662675,27.514602802177297,25.13286497358595
Exit_74_Station_48,3.47,59.99228265214337,27.178221165663803,25.13286497358595
Exit_74_Station_49,3.52,59.68915526630019,27.13277458812051,25.13286497358595
Exit_74_Station_50,3.44,60.45458972095177,27.75437035735166,25.13286497358595
Exit_74_Station_51,3.48,60.41578474549278,27.9476712171289,25.13286497358595
Exit_74_Station_52,3.43,59.66850787417986,27.191834172221714,25.13286497358595
Exit_74_Station_53,3.47,60.25284288534162,27.36061300174557,25.13286497358595
Exit_74_Station_54,3.45,60.44595428854875,27.38935419636251,25.13286497358595
Exit_74_Station_55,3.49,59.63168535924186,27.683591147238285,25.13286497358595
Exit_74_Station_56,3.51,59.677321207232794,28.027812161683336,25.13286497358595
Exit_74_Station_57,3.51,59.69890113674526,27.203822530830895,25.13286497358595
Exit_74_Station_58,3.48,60.60204538534782,27.45695232460073,25.13286497358595
Exit_74_Station_59,3.5,60.46723606490854,27.598677878600764,25.13286497358595
Exit_74_Station_60,3.49,59.8994063974724,27.36066606027811,25.13286497358595
Exit_74_Station_61,3.46,60.01696284140798,27.721251522355423,25.13286497358595
Exit_74_Station_62,3.42,60.06177047645023,27.22990762800652,25.13286497358595
Exit_74_Station_63,3.45,60.48603887154231,27.33577445301176,25.13286497358595
Exit_74_Station_64,3.5,60.48488537522046,27.97853281978126,25.13286497358595
Exit_74_Station_65,3.46,60.58658567394885,27.285673832225307,25.13286497358595
Exit_74_Station_66,3.42,60.063389102699674,27.702686181016453,25.13286497358595
Exit_74_Station_67,3.46,60.46004403633529,27.210520511983848,25.13286497358595
Exit_74_Station_68,3.45,59.92610418781305,27.126048212518583,25.13286497358595
Exit_74_Station_69,3.49,59.989660953064536,27.600052976898205,25.13286497358595
Exit_74_Station_70,3.45,60.14009200162616,27.390000287893525,25.13286497358595
Exit_74_Station_71,3.49,60.37227230184218,27.95910055017152,25.13286497358595
Exit_74_Station_72,3.5,60.393764710555295,27.921957941369467,25.13286497358595
Exit_74_Station_73,3.45,60.38091277557165,27.967714056745464,25.13286497358595
Exit_74_Station_74,3.49,59.90690095138131,27.638177349308307,25.13286497358595
Exit_74_Station_75,3.46,60.584646595340914,27.546219799430418,25.13286497358595
Exit_74_Station_76,3.51,59.755355029657416,27.4761369862062,25.13286497358595
Exit_74_Station_77,3.49,60.02812738945496,27.58081485105438,25.13286497358595
Exit_74_Station_78,3.43,60.06870295143734,27.524326921650246,25.13286497358595
Exit_74_Station_79,3.46,60.07226192797191,27.681047700985395,25.13286497358595
Exit_74_Station_80,3.42,59.8401722127313,27.046347060167648,25.13286497358595
Exit_74_Station_81,3.5,60.32711306214648,27.389002597495153,25.13286497358595
Exit_74_Station_82,3.45,60.56336268259604,27.724299217321263,25.13286497358595
Exit_74_Station_83,3.49,59.917098937745784,27.80293952355252,25.13286497358595
Exit_74_Station_84,3.45,60.31366109288655,27.816412845035046,25.13286497358595
Exit_74_Station_85,3.45,60.14029203654742,27.32887932444817,25.13286497358595
Exit_74_Station_86,3.47,60.006799217420685,28.044334445455778,25.13286497358595
Exit_74_Station_87,3.43,60.558057424518616,27.249601522761132,25.13286497358595
Exit_74_Station_88,3.49,59.97823980208275,27.4912579948463,25.13286497358595
Exit_74_Station_89,3.47,59.67677117601058,27.199944319319464,25.13286497358595
Exit_74_Station_90,3.45,60.329724033657385,27.67358692024118,25.13286497358595
Exit_74_Station_91,3.44,59.79210356462757,27.396047761830527,25.13286497358595
Exit_74_Station_92,3.46,60.22820763082058,27.163861775827456,25.13286497358595
Exit_74_Station_93,3.46,59.736104963435196,27.764868277326034,25.13286497358595
Exit_74_Station_94,3.47,59.89063219519569,27.077534633442884,25.13286497358595
Exit_74_Station_95,3.43,59.834215863684435,27.90724738168236,25.13286497358595
Exit_74_Station_96,3.51,60.61089231241265,27.993538810189023,25.13286497358595
Exit_74_Station_97,3.44,59.627606677565474,27.27510771162762,25.13286497358595
Exit_74_Station_98,3.45,60.38857414891784,27.804489476548817,25.13286497358595
Exit_74_Station_99,3.49,59.82447020215877,27.168620907059772,25.13286497358595
Exit_75_Station_0,3.57,246.38770591900217,456.91015672664116,23.451435712011072
Exit_75_Station_1,3.56,246.3426394432881,457.589417928729,23.451435712011072
Exit_75_Station_2,3.63,246.2722125533635,457.541258496158,23.451435712011072
Exit_75_Station_3,3.61,246.24420977332397,457.0967770035659,23.451435712011072
Exit_75_Station_4,3.62,245.85980981255113,457.246719701977,23.451435712011072
Exit_75_Station_5,3.58,246.32249899485976,457.4249111169011,23.451435712011072
Exit_75_Station_6,3.56,246.06047635900055,457.3549406268014,23.451435712011072
Exit_75_Station_7,3.56,246.31451598514155,456.7308124693695,23.451435712011072
Exit_75_Station_8,3.6,246.46465906568173,457.66055735470604,23.451435712011072
Exit_75_Station_9,3.59,245.7584767287865,457.1398728552659,23.451435712011072
Exit_75_Station_10,3.54,245.85548101637394,456.8562360743774,23.451435712011072
Exit_75_Station_11,3.54,246.08031979561773,456.96923372908856,23.451435712011072
Exit_75_Station_12,3.61,245.69718885909776,457.0599629894131,23.451435712011072
Exit_75_Station_13,3.62,246.42845800812162,457.16050463096155,23.451435712011072
Exit_75_Station_14,3.62,246.37026408706822,456.7049118097341,23.451435712011072
Exit_75_Station_15,3.6,245.78392239492547,457.3379471376923,23.451435712011072
Exit_75_Station_16,3.6,246.2691206996512,457.4218650247251,23.451435712011072
Exit_75_Station_17,3.61,245.80174437783734,457.54278473337706,23.451435712011072
Exit_75_Station_18,3.57,245.65567026568345,457.1688439549243,23.451435712011072
Exit_75_Station_19,3.55,246.5478549225713,457.1554478094919,23.451435712011072
Exit_75_Station_20,3.61,245.99764246344995,457.19433426496727,23.451435712011072
Exit_75_Station_21,3.57,246.39867064421142,457.6002648084697,23.451435712011072
Exit_75_Station_22,3.62,246.46816283054977,457.24118499085057,23.451435712011072
Exit_75_Station_23,3.62,246.52930592110422,457.67206997127147,23.451435712011072
Exit_75_Station_24,3.58,246.2178838640076,457.6533048105187,23.451435712011072
Exit_75_Station_25,3.55,246.24669028543488,457.2542528261425,23.451435712011072
Exit_75_Station_26,3.58,246.305054986745,457.3731833415575,23.451435712011072
Exit_75_Station_27,3.54,246.22804672175866,457.66602737751913,23.451435712011072
Exit_75_Station_28,3.57,245.94341696057023,457.42107613832275,23.451435712011072
Exit_75_Station_29,3.63,246.60231652166004,457.1628853359002,23.451435712011072
Exit_75_Station_30,3.54,245.64885737348888,457.3929640422379,23.451435712011072
Exit_75_Station_31,3.6,246.08262582557953,457.59618975433153,23.451435712011072
Exit_75_Station_32,3.55,245.8303637661046,457.0429063713826,23.451435712011072
Exit_75_Station_33,3.62,245.70076701361748,457.5334821840087,23.451435712011072
Exit_75_Station_34,3.62,245.92109653025054,457.33554407322447,23.451435712011072
Exit_75_Station_35,3.61,246.10563207048423,457.65015042896385,23.451435712011072
Exit_75_Station_36,3.61,246.39295399946377,457.26060402297395,23.451435712011072
Exit_75_Station_37,3.63,246.1746352260287,457.522692782996,23.451435712011072
Exit_75_Station_38,3.54,246.3242485281564,456.95357742850103,23.451435712011072
Exit_75_Station_39,3.57,246.06271945093087,456.8477136891065,23.451435712011072
Exit_75_Station_40,3.6,245.72007754959225,457.22227279596626,23.451435712011072
Exit_75_Station_41,3.58,245.87849603559457,456.7656643436178,23.451435712011072
Exit_75_Station_42,3.58,245.63706469303776,457.6531604599665,23.451435712011072
Exit_75_Station_43,3.6,245.86435591651727,457.59640486143275,23.451435712011072
Exit_75_Station_44,3.56,245.82121935629144,456.7942537235219,23.451435712011072
Exit_75_Station_45,3.61,246.06312746753105,457.1175565341618,23.451435712011072
Exit_75_Station_46,3.62,246.4696773674615,456.8865613446673,23.451435712011072
Exit_75_Station_47,3.57,246.18177565474866,457.3750689898822,23.451435712011072
Exit_75_Station_48,3.64,246.35968385831373,457.2231770373561,23.451435712011072
Exit_75_Station_49,3.54,246.59473768366084,457.5260004537007,23.451435712011072
Exit_75_Station_50,3.57,246.11904590649982,457.0281537813133,23.451435712011072
Exit_75_Station_51,3.59,245.81535696363187,457.52472582140797,23.451435712011072
Exit_75_Station_52,3.6,246.30380139701063,457.5855547383754,23.451435712011072
Exit_75_Station_53,3.59,246.03042447800178,457.27576735418904,23.451435712011072
Exit_75_Station_54,3.54,245.91891594175257,457.16364159389366,23.451435712011072
Exit_75_Station_55,3.6,246.14618298940957,457.2982500193236,23.451435712011072
Exit_75_Station_56,3.6,246.0653375903246,457.18680065360684,23.451435712011072
Exit_75_Station_57,3.55,245.66227248059403,457.37432897900715,23.451435712011072
Exit_75_Station_58,3.59,246.03222271767956,457.4157948024435,23.451435712011072
Exit_75_Station_59,3.56,245.68029297052945,457.18312901826556,23.451435712011072
Exit_75_Station_60,3.6,245.95616168212928,457.6764492445802,23.451435712011072
Exit_75_Station_61,3.57,246.06120186935615,457.64896350432946,23.451435712011072
Exit_75_Station_62,3.57,245.94567934217307,457.3337761750248,23.451435712011072
Exit_75_Station_63,3.55,246.6089609283488,457.6585541608241,23.451435712011072
Exit_75_Station_64,3.61,245.7071894581798,457.36450723339345,23.451435712011072
Exit_75_Station_65,3.62,245.86699885629554,457.6704266142556,23.451435712011072
Exit_75_Station_66,3.6,246.5758816777805,457.54695697443344,23.451435712011072
Exit_75_Station_67,3.61,246.11481673258396,457.59187218755164,23.451435712011072
Exit_75_Station_68,3.6,246.59937848382043,456.88202083183376,23.451435712011072
Exit_75_Station_69,3.56,246.07968558955437,457.3886427391051,23.451435712011072
Exit_75_Station_70,3.61,245.76504957393706,457.4156900958628,23.451435712011072
Exit_75_Station_71,3.56,245.7744239968192,457.12222320174305,23.451435712011072
Exit_75_Station_72,3.61,246.29828557058946,456.80919934919774,23.451435712011072
Exit_75_Station_73,3.63,246.27522319010646,456.7491015288518,23.451435712011072
Exit_75_Station_74,3.6,246.29249685554376,457.22221719671535,23.451435712011072
Exit_75_Station_75,3.59,246.35671579658256,457.1846362384481,23.451435712011072
Exit_75_Station_76,3.54,246.01287590658634,457.23268202266723,23.451435712011072
Exit_75_Station_77,3.6,246.17997858507727,457.3601499540995,23.451435712011072
Exit_75_Station_78,3.61,246.47133849983524,457.1121948262562,23.451435712011072
Exit_75_Station_79,3.61,246.24972986694064,457.0377671567701,23.451435712011072
Exit_75_Station_80,3.56,246.28216502973297,457.04307404219713,23.451435712011072
Exit_75_Station_81,3.56,245.8551131439825,457.62149058659946,23.451435712011072
Exit_75_Station_82,3.6,245.75390924259878,457.0885982388151,23.451435712011072
Exit_75_Station_83,3.59,245.84633781392523,457.21022798970205,23.451435712011072
Exit_75_Station_84,3.56,246.11663812896285,456.89383411454173,23.451435712011072
Exit_75_Station_85,3.58,246.0237350854899,457.0314284874384,23.451435712011072
Exit_75_Station_86,3.61,246.48989578552022,456.8347758050437,23.451435712011072
Exit_75_Station_87,3.56,245.660771756265,456.75044517938045,23.451435712011072
Exit_75_Station_88,3.56,245.7458119664816,456.9613781216278,23.451435712011072
Exit_75_Station_89,3.54,246.2272148823465,457.6082807324682,23.451435712011072
Exit_75_Station_90,3.59,246.54055583955375,457.3585481466716,23.451435712011072
Exit_75_Station_91,3.58,245.76015034375777,457.3395269912283,23.451435712011072
Exit_75_Station_92,3.54,245.80964851542663,456.9820425124416,23.451435712011072
Exit_75_Station_93,3.58,246.48583476547356,456.76073139983043,23.451435712011072
Exit_75_Station_94,3.58,246.32201388779134,457.36910877404097,23.451435712011072
Exit_75_Station_95,3.54,245.9736541922648,457.065709152358,23.451435712011072
Exit_75_Station_96,3.54,246.15689409839496,457.15193268205564,23.451435712011072
Exit_75_Station_97,3.62,246.3356833007852,456.7719738031623,23.451435712011072
Exit_75_Station_98,3.63,245.76845235204425,457.19507532355635,23.451435712011072
Exit_75_Station_99,3.59,246.0959435364774,456.7186959122974,23.451435712011072
Exit_76_Station_0,3.63,265.93202923128234,284.81319513411927,22.3469263937744
Exit_76_Station_1,3.62,266.26530862851547,284.6560454498122,22.3469263937744
Exit_76_Station_2,3.68,265.9755534669782,284.64327715379255,22.3469263937744
Exit_76_Station_3,3.6,266.0266554204459,284.5332835578219,22.3469263937744
Exit_76_Station_4,3.59,266.6679183492883,284.3876321240726,22.3469263937744
Exit_76_Station_5,3.6,265.85942474723635,285.16551613457955,22.3469263937744
Exit_76_Station_6,3.65,266.60526054358326,284.7664783181934,22.3469263937744
Exit_76_Station_7,3.64,266.11203070668984,285.1404424037246,22.3469263937744
Exit_76_Station_8,3.6,266.57933260599947,284.96931095123705,22.3469263937744
Exit_76_Station_9,3.67,266.17684897279867,284.78575426485514,22.3469263937744
Exit_76_Station_10,3.67,266.2418643947629,284.7044090795511,22.3469263937744
Exit_76_Station_11,3.69,265.87388025569965,285.16831651619503,22.3469263937744
Exit_76_Station_12,3.67,266.6324027489208,285.16194139382867,22.3469263937744
Exit_76_Station_13,3.63,266.22307830685423,285.03090124615125,22.3469263937744
Exit_76_Station_14,3.63,266.0633997088348,284.58283868060454,22.3469263937744
Exit_76_Station_15,3.68,266.15696345097734,284.50503213108027,22.3469263937744
Exit_76_Station_16,3.68,266.152748309937,284.83580414524664,22.3469263937744
Exit_76_Station_17,3.69,266.68600914243854,284.9753159582905,22.3469263937744
Exit_76_Station_18,3.65,265.89230948817794,284.460863462672,22.3469263937744
Exit_76_Station_19,3.6,266.1852554867792,285.0628481256492,22.3469263937744
Exit_76_Station_20,3.69,266.2773619786881,284.51193744167045,22.3469263937744
Exit_76_Station_21,3.65,266.170162321142,284.88904892982094,22.3469263937744
Exit_76_Station_22,3.66,266.0273662468826,284.89630726813414,22.3469263937744
Exit_76_Station_23,3.63,266.4197118521715,285.18120636744476,22.3469263937744
Exit_76_Station_24,3.63,266.0825118264258,284.93976229438044,22.3469263937744
Exit_76_Station_25,3.69,265.8622919393864,284.21206887256244,22.3469263937744
Exit_76_Station_26,3.66,266.09181473244394,284.8474890460173,22.3469263937744
Exit_76_Station_27,3.65,266.2875934741744,284.657712455076,22.3469263937744
Exit_76_Station_28,3.61,266.7179243033029,284.9773298709616,22.3469263937744
Exit_76_Station_29,3.64,266.1093570636007,285.1683882548523,22.3469263937744
Exit_76_Station_30,3.65,266.5877300600029,284.80959948953046,22.3469263937744
Exit_76_Station_31,3.69,266.2675618492209,285.06161749180285,22.3469263937744
Exit_76_Station_32,3.6,266.41506504040757,284.47632189532277,22.3469263937744
Exit_76_Station_33,3.61,266.23759989923724,284.91087219851624,22.3469263937744
Exit_76_Station_34,3.66,266.2706303189859,284.52114512731663,22.3469263937744
Exit_76_Station_35,3.68,265.9529983657898,285.0013638862551,22.3469263937744
Exit_76_Station_36,3.61,266.35308888616623,285.03145057711635,22.3469263937744
Exit_76_Station_37,3.65,265.96394795922083,284.9626659626836,22.3469263937744
Exit_76_Station_38,3.65,266.0230389779892,284.83172512915183,22.3469263937744
Exit_76_Station_39,3.66,266.1652726028359,284.8666644655585,22.3469263937744
Exit_76_Station_40,3.67,266.7269538238928,284.4199931428436,22.3469263937744
Exit_76_Station_41,3.68,266.7490099060819,284.615054787509,22.3469263937744
Exit_76_Station_42,3.6,266.2865890773578,284.9716663954812,22.3469263937744
Exit_76_Station_43,3.6,266.09768180885465,284.97913603520556,22.3469263937744
Exit_76_Station_44,3.61,266.5330460424909,284.7881951790875,22.3469263937744
Exit_76_Station_45,3.65,266.17018383442706,284.208072548912,22.3469263937744
Exit_76_Station_46,3.67,265.8230344124775,284.4754630943555,22.3469263937744
Exit_76_Station_47,3.67,265.7720956256432,284.85000539542017,22.3469263937744
Exit_76_Station_48,3.64,266.223334286711,284.8988546911055,22.3469263937744
Exit_76_Station_49,3.67,266.742372309427,284.80107019688717,22.3469263937744
Exit_76_Station_50,3.65,266.34377913895986,285.00736635863143,22.3469263937744
Exit_76_Station_51,3.66,266.2107545747625,284.38217623655373,22.3469263937744
Exit_76_Station_52,3.65,266.6025694478996,284.94386549011995,22.3469263937744
Exit_76_Station_53,3.64,266.7466541555569,284.5099181726102,22.3469263937744
Exit_76_Station_54,3.67,266.1137970227537,284.61545423780825,22.3469263937744
Exit_76_Station_55,3.66,266.3895574726192,284.9417743153851,22.3469263937744
Exit_76_Station_56,3.69,266.634246291737,284.43910900129345,22.3469263937744
Exit_76_Station_57,3.62,265.89242689739933,284.8402722493175,22.3469263937744
Exit_76_Station_58,3.6,266.3310759259866,284.43325479579124,22.3469263937744
Exit_76_Station_59,3.6,265.8393047516429,284.6832349049027,22.3469263937744
Exit_76_Station_60,3.61,266.3178862704398,285.1283100482612,22.3469263937744
Exit_76_Station_61,3.69,266.6528731234407,284.6322127905669,22.3469263937744
Exit_76_Station_62,3.68,266.52552359646234,284.336467277496,22.3469263937744
Exit_76_Station_63,3.6,265.82292604921827,285.06349951096723,22.3469263937744
Exit_76_Station_64,3.68,265.9937040785732,284.7831305693826,22.3469263937744
Exit_76_Station_65,3.63,265.9080604112635,284.82237212685,22.3469263937744
Exit_76_Station_66,3.68,265.8489656559079,284.6136817236751,22.3469263937744
Exit_76_Station_67,3.64,266.5860029426405,284.8231345133969,22.3469263937744
Exit_76_Station_68,3.67,266.6905166070171,285.07446029518536,22.3469263937744
Exit_76_Station_69,3.66,265.7621518873884,284.85697286610184,22.3469263937744
Exit_76_Station_70,3.64,266.1252572326865,284.4853284337421,22.3469263937744
Exit_76_Station_71,3.68,266.1639766485535,284.65324879382075,22.3469263937744
Exit_76_Station_72,3.63,266.23052489312056,285.09572657275106,22.3469263937744
Exit_76_Station_73,3.66,266.41667650843453,284.3618510974778,22.3469263937744
Exit_76_Station_74,3.64,265.8875212853546,285.17141574628636,22.3469263937744
Exit_76_Station_75,3.68,265.9991543681523,284.277973674624,22.3469263937744
Exit_76_Station_76,3.69,266.73476585620995,284.2340452101773,22.3469263937744
Exit_76_Station_77,3.62,266.01490766458267,284.95198629548713,22.3469263937744
Exit_76_Station_78,3.64,266.33025095438313,284.7061912488033,22.3469263937744
Exit_76_Station_79,3.64,266.29452957222765,284.52692957516166,22.3469263937744
Exit_76_Station_80,3.64,266.160174643181,284.77040339235987,22.3469263937744
Exit_76_Station_81,3.68,265.87329489278665,284.8822823231926,22.3469263937744
Exit_76_Station_82,3.68,266.34270309610946,285.11352773476335,22.3469263937744
Exit_76_Station_83,3.67,266.0810971533184,284.972657106621,22.3469263937744
Exit_76_Station_84,3.63,266.01531635355553,284.2856794550574,22.3469263937744
Exit_76_Station_85,3.62,266.3074567436784,284.75213869679186,22.3469263937744
Exit_76_Station_86,3.63,266.0261658066128,284.99694381457203,22.3469263937744
Exit_76_Station_87,3.66,266.4244848518596,284.29567003171,22.3469263937744
Exit_76_Station_88,3.59,265.80103879053667,284.98173988118384,22.3469263937744
Exit_76_Station_89,3.65,266.64911306451114,285.0413828885764,22.3469263937744
Exit_76_Station_90,3.66,266.4483823156777,284.57996030390865,22.3469263937744
Exit_76_Station_91,3.67,266.3961275122009,284.6996568915044,22.3469263937744
Exit_76_Station_92,3.63,266.56268964471,284.8913332088,22.3469263937744
Exit_76_Station_93,3.65,266.02351131949393,284.7420358547832,22.3469263937744
Exit_76_Station_94,3.69,266.32192773117123,285.0074487674187,22.3469263937744
Exit_76_Station_95,3.62,266.1836311207039,284.51507229449913,22.3469263937744
Exit_76_Station_96,3.62,266.5071293375108,284.3769512042198,22.3469263937744
Exit_76_Station_97,3.61,266.044596752268,284.43939139990397,22.3469263937744
Exit_76_Station_98,3.67,266.23075204804684,284.628348536851,22.3469263937744
Exit_76_Station_99,3.67,266.56118536410764,284.4251249676309,22.3469263937744
Exit_77_Station_0,4.12,393.50405211269845,346.8167929437245,5.5599022692827615
Exit_77_Station_1,4.06,393.60615205202816,346.07801187575336,5.5599022692827615
Exit_77_Station_2,4.09,393.1550498667613,346.1019745809284,5.5599022692827615
Exit_77_Station_3,4.09,393.07896372900797,346.3357949880678,5.5599022692827615
Exit_77_Station_4,4.09,393.3510300605981,346.5430716071807,5.5599022692827615
Exit_77_Station_5,4.11,393.1457777881939,346.48669813724587,5.5599022692827615
Exit_77_Station_6,4.09,393.1225396570104,346.7359142855469,5.5599022692827615
Exit_77_Station_7,4.13,393.5145265596899,346.8989568273011,5.5599022692827615
Exit_77_Station_8,4.1,393.8510219740747,346.84088327668627,5.5599022692827615
Exit_77_Station_9,4.15,393.8305696923078,346.82871698325357,5.5599022692827615
Exit_77_Station_10,4.07,393.74140729723376,346.7080271094454,5.5599022692827615
Exit_77_Station_11,4.08,393.9651200854199,346.4699084340573,5.5599022692827615
Exit_77_Station_12,4.14,393.1459125670639,346.2215771120656,5.5599022692827615
Exit_77_Station_13,4.09,393.8973994477727,346.70895940864347,5.5599022692827615
Exit_77_Station_14,4.1,393.5898419099583,346.7855921054524,5.5599022692827615
Exit_77_Station_15,4.1,393.8652534105468,346.14468126522195,5.5599022692827615
Exit_77_Station_16,4.1,393.37118511205045,346.92454721071186,5.5599022692827615
Exit_77_Station_17,4.07,393.5299857637645,346.76020386495446,5.5599022692827615
Exit_77_Station_18,4.15,393.45123748644784,346.4369128079005,5.5599022692827615
Exit_77_Station_19,4.09,393.6872914049989,346.08419318321916,5.5599022692827615
Exit_77_Station_20,4.08,393.3128917225731,346.2808524430486,5.5599022692827615
Exit_77_Station_21,4.08,393.9500606430638,346.04810956577523,5.5599022692827615
Exit_77_Station_22,4.1,393.08142406892955,346.8279108626731,5.5599022692827615
Exit_77_Station_23,4.15,393.1308357194487,346.6896653688245,5.5599022692827615
Exit_77_Station_24,4.15,393.4928129968796,346.7035250707958,5.5599022692827615
Exit_77_Station_25,4.14,393.64520660331726,346.4345291069298,5.5599022692827615
Exit_77_Station_26,4.11,393.0963117043728,346.47830364673183,5.5599022692827615
Exit_77_Station_27,4.09,393.62331956308935,346.09057822202607,5.5599022692827615
Exit_77_Station_28,4.15,393.79235933764056,346.0531190329797,5.5599022692827615
Exit_77_Station_29,4.12,393.76437618453224,346.0646717301918,5.5599022692827615
Exit_77_Station_30,4.09,393.721581116607,346.8385744092797,5.5599022692827615
Exit_77_Station_31,4.1,393.8779789492032,346.23509840963567,5.5599022692827615
Exit_77_Station_32,4.13,393.3887017122385,346.16315388682125,5.5599022692827615
